language,source_file,deduped_identifier,row_type,topic_key,hash,source_identifiers,original_text,translated_text
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA20.9,answer,llm-fls-adherence@1.0.0,f6d185136b99,SA20.9,"I've experienced thigh pain, which I didn't have before taking these tablets.",我出现了大腿疼痛的症状，这是在服用这些药片之前没有的。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA20.10,answer,llm-fls-adherence@1.0.0,276cce6a1e76,SA20.10,"I've been feeling some nausea and stomach discomfort, which I think might be related to the medication.",我一直感到有些恶心和胃部不适，我想可能与药物有关。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA20.11,answer,llm-fls-adherence@1.0.0,2ed6bc50ae39,SA20.11,"No, I haven't had any side effects from the bisphosphonates.",没有，我没有从双磷酸盐中出现任何副作用。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA20.12,answer,llm-fls-adherence@1.0.0,55ee65517df7,SA20.12,no i havent,没有，我还没有
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA20.13,answer,llm-fls-adherence@1.0.0,e957dec599df,SA20.13,no not at all,一点也不
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA20.14,answer,llm-fls-adherence@1.0.0,8afb8b5aab0f,SA20.14,no nothing like that,没有那样的事情
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA20.15,answer,llm-fls-adherence@1.0.0,4e5262464a5a,SA20.15,"I feel perfectly fine since starting the medication, no issues at all.",我从开始服用药物以来感觉完全没问题，一切正常。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA20.16,answer,llm-fls-adherence@1.0.0,8abb9f2ecce9,SA20.16,I haven't noticed anything out of the ordinary.,我没有注意到任何异常的事情。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA20.17,answer,llm-fls-adherence@1.0.0,c9c1db923704,SA20.17,I haven't noticed anything no.,我没有注意到什么，不。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA20.18,answer,llm-fls-adherence@1.0.0,74b5a543880e,SA20.18,"The tablets seem to be agreeing with me, no problems.",药片似乎对我没有什么副作用，一切正常。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA20.19,answer,llm-fls-adherence@1.0.0,a4bdbfae390c,SA20.19,I don't think I've experienced any side effects that I'm aware of.,我不认为我经历了任何我知道的副作用。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA20.20,answer,llm-fls-adherence@1.0.0,0790ffade64d,SA20.20,"I'm not sure if it's related to the medication, but I have been feeling a bit off.",我不确定是否与药物有关，但我最近感觉有点不对劲。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA20.21,answer,llm-fls-adherence@1.0.0,114268cbf1b5,SA20.21,"Maybe, I've had some heartburn, but it could be from something else.",也许，我有一些胃灼热，但也可能是由其他原因引起的。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA20.22,answer,llm-fls-adherence@1.0.0,ce7a17fa1180,SA20.22,"I think I might have had some indigestion, but it's hard to say for sure.",我想我可能有些消化不良，但很难说清楚。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA20.23,answer,llm-fls-adherence@1.0.0,f7d60c933e0d,SA20.23,"I've had some pain in my thighs, but I'm not certain if it's from the tablets or not.",我大腿有些疼痛，但我不确定这是不是因为吃了药。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA20.24,answer,llm-fls-adherence@1.0.0,7f802d2b8642,SA20.24,"I feel like I might be having some side effects, but I'm not really sure what to look out for.",我感觉自己可能出现了一些副作用，但是我不太确定该注意什么。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA20.25,answer,llm-fls-adherence@1.0.0,8503bc2bc4a7,SA20.25,I'm going to keep an eye on it and see if anything changes.,我会密切关注，观察是否会有任何变化。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA20.26,answer,llm-fls-adherence@1.0.0,2ceae1809d0c,SA20.26,Let me check my symptom journal to see if I've noted anything.,让我检查一下我的症状日记，看看我是否记下了什么。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA20.27,answer,llm-fls-adherence@1.0.0,3c85edadb3ec,SA20.27,"I was going to mention that to my doctor at the next appointment, but I haven't had a chance yet.",我本来想在下一次预约时提醒我的医生，但是我还没有机会。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA20.28,answer,llm-fls-adherence@1.0.0,6f425c564e48,SA20.28,"I've been meaning to ask my pharmacist about potential side effects, can you tell me more?",我一直想问我的药剂师关于潜在的副作用，你能告诉我更多吗？
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA20.29,answer,llm-fls-adherence@1.0.0,169ed0f40643,SA20.29,None,无
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SQ21,question,llm-fls-adherence@1.0.0,0e15a4589828,SQ21,Have you already informed your GP about this side effect?,您已经将这种副作用告知您的全科医生了吗？
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA21.1,answer,llm-fls-adherence@1.0.0,f1fdd18f9257,SA21.1,"Yes, I've already spoken with my doctor about this side effect and they've adjusted my medication.",是的，我已经和我的医生讨论过这个副作用，他们已经调整了我的药物。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA21.2,answer,llm-fls-adherence@1.0.0,de3c9dbef6bf,SA21.2,Yes,是的
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA21.3,answer,llm-fls-adherence@1.0.0,d3c5cacaf998,SA21.3,Yes i have,是的，我有
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA21.4,answer,llm-fls-adherence@1.0.0,934e23e0631a,SA21.4,Yes i have told my doctor,是的，我已经告诉我的医生了
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA21.5,answer,llm-fls-adherence@1.0.0,dcc8c43cc274,SA21.5,"I talked to my doctor last week, and they told me to monitor it and come back if it worsens.",上周我跟我的医生谈过，他们让我监测情况，如果情况恶化的话再回来看他们。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA21.6,answer,llm-fls-adherence@1.0.0,a5556bf628c3,SA21.6,"My doctor is aware, and we're waiting for the test results to decide the next step.",我的医生知道这件事，我们正在等待检查结果来决定下一步。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA21.7,answer,llm-fls-adherence@1.0.0,973ed6f4a846,SA21.7,"I informed my GP, and they prescribed me something to help manage the side effect.",我将此事告知了我的全科医生，他们开了药来帮助我控制副作用。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA21.8,answer,llm-fls-adherence@1.0.0,366db96ff0b5,SA21.8,"I believe my doctor knows, but we didn't discuss any actions to take.",我相信我的医生知道，但是我们没有讨论任何要采取的行动。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA21.9,answer,llm-fls-adherence@1.0.0,dd18676fd95e,SA21.9,"Yes, my doctor knows, and we're exploring alternative treatments.",是的，我的医生知道，我们正在探索替代治疗方法。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA21.10,answer,llm-fls-adherence@1.0.0,6f88ff7f4dde,SA21.10,"No, I haven't had a chance to talk to my doctor about it yet.",没有，我还没机会跟医生讨论这件事。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA21.11,answer,llm-fls-adherence@1.0.0,f7488523031f,SA21.11|SA21.13,No not yet,还没有
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA21.12,answer,llm-fls-adherence@1.0.0,bd8413e294ba,SA21.12,No i havent,没有，我没
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA21.13,answer,llm-fls-adherence@1.0.0,e00cb3d75e71,SA21.14,I don't think it's necessary to inform my doctor about this side effect.,我觉得没有必要把这个副作用告诉我的医生。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA21.14,answer,llm-fls-adherence@1.0.0,5ca75a080e37,SA21.15,"I'm not sure if I should bother my doctor with this, it might go away on its own.",我不确定是否应该麻烦我的医生，这可能会自行消失。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA21.15,answer,llm-fls-adherence@1.0.0,d689f3507ee2,SA21.16,"I haven't seen my doctor since this started, so no, they're not aware.",我从这件事开始后就没见过我的医生，所以，他们不知道。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA21.16,answer,llm-fls-adherence@1.0.0,5a168de9edbe,SA21.17,"Not yet, I'm planning to mention it at my next appointment.",还没，我计划在下一次预约时提及。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA21.17,answer,llm-fls-adherence@1.0.0,4fbf98d0dbcf,SA21.18,"I think I might have mentioned it, but I'm not sure if my doctor remembered.",我想我可能提到过，但我不确定我的医生是否记得。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA21.18,answer,llm-fls-adherence@1.0.0,5a6f33be42e4,SA21.19,"I'm not certain if my doctor is aware, we discussed a lot of things during the visit.",我不确定我的医生是否知道，我们在访问期间讨论了很多事情。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA21.19,answer,llm-fls-adherence@1.0.0,ab0298790f14,SA21.20,"Maybe, I don't recall if this side effect was part of our conversation.",也许，我不记得这是否是我们对话的一部分。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA21.20,answer,llm-fls-adherence@1.0.0,ab19513137bb,SA21.21,I'm going to schedule an appointment to discuss this with my doctor.,我要预约一个时间和我的医生讨论这件事。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA21.21,answer,llm-fls-adherence@1.0.0,5a567c8a4fe9,SA21.22,Let me check my medical records to see if it's mentioned.,让我检查我的医疗记录，看看是否有提到。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA21.22,answer,llm-fls-adherence@1.0.0,f8a992c3bbad,SA21.23,I need to call my doctor's office to find out what they recommend.,我需要打电话给我的医生办公室，了解他们的建议。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA21.23,answer,llm-fls-adherence@1.0.0,e52784801f0d,SA21.24,"That's a good question, I should probably look into that.",那是一个好问题，我可能应该去调查一下。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA21.24,answer,llm-fls-adherence@1.0.0,12fa47862f04,SA21.25,I'm waiting for a call back from my doctor's office to discuss my symptoms.,我正在等待医生办公室的回电，以便讨论我的症状。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SQ22,question,llm-fls-adherence@1.0.0,8b678413d086,SQ22,Have you talked to your,你跟你的
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA22.1,answer,llm-fls-adherence@1.0.0,a0825c62e037,SA22.1,yes,是的
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA22.2,answer,llm-fls-adherence@1.0.0,3edf7a10a648,SA22.2,I am,我是
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SQ23,question,llm-fls-adherence@1.0.0,bf72e27cff8b,SQ23,have you experienced any difficulty or pain when swallowing?,你在吞咽时有没有感到任何困难或疼痛？
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA23.1,answer,llm-fls-adherence@1.0.0,8aff6b09a31c,SA23.1,yes,是的
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA23.2,answer,llm-fls-adherence@1.0.0,3921e5b94ac8,SA23.2,"I've been having a lot of trouble swallowing lately, it feels like food is getting stuck.",最近我一直在吞咽方面遇到很多困难，感觉食物卡在那里。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA23.3,answer,llm-fls-adherence@1.0.0,3564ebb78445,SA23.3,"Swallowing has become very painful for me, especially with solid foods.",吞咽对我来说变得非常痛苦，尤其是吃固体食物的时候。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA23.4,answer,llm-fls-adherence@1.0.0,ffbd61e29af9,SA23.4,I experience difficulty swallowing almost every time I eat.,我几乎每次吃饭都感到吞咽困难。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA23.5,answer,llm-fls-adherence@1.0.0,8d04185f4360,SA23.5,Sometimes food feels like it's lodged in my throat when I swallow.,有时候食物感觉像卡在我的喉咙里，当我吞咽的时候。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA23.6,answer,llm-fls-adherence@1.0.0,356ac5c31829,SA23.6,I have to chew my food for a long time before I can swallow it without feeling like it's going to get stuck.,我必须把食物嚼很久，否则我会觉得它会卡在喉咙里，才能吞咽下去。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA23.7,answer,llm-fls-adherence@1.0.0,965d40711031,SA23.7,No,不
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA23.8,answer,llm-fls-adherence@1.0.0,d6a655cd9c58,SA23.8,No not at all,一点也不
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA23.9,answer,llm-fls-adherence@1.0.0,43269d381881,SA23.9,I haven't had any issues with swallowing.,我没有吞咽的问题。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA23.10,answer,llm-fls-adherence@1.0.0,5ad41ef925f3,SA23.10,Swallowing seems perfectly normal to me.,吞咽对我来说似乎完全正常。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA23.11,answer,llm-fls-adherence@1.0.0,9a5cebfc4ad0,SA23.11,I don't experience any pain or difficulty when I swallow.,我吞咽时没有任何疼痛或困难。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA23.12,answer,llm-fls-adherence@1.0.0,cd4ec605ce15,SA23.12,Everything goes down smoothly when I eat or drink.,我吃或喝东西的时候一切都很顺利。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA23.13,answer,llm-fls-adherence@1.0.0,cf197a48256b,SA23.13,I haven't noticed any problems with swallowing at all.,我完全没有注意到吞咽方面有任何问题。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA23.14,answer,llm-fls-adherence@1.0.0,f324b681ae6a,SA23.14,"I'm not sure, sometimes it feels like it might be a bit harder to swallow than usual, but it's not consistent.",我不确定，有时候感觉好像比平常稍微难以接受一点，但不是一直这样。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA23.15,answer,llm-fls-adherence@1.0.0,644bddc9530a,SA23.15,"It feels different, but I'm not sure if it's actually more difficult to swallow or not.",感觉不同，但我不确定是否真的更难吞咽。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA23.16,answer,llm-fls-adherence@1.0.0,a942eb739f9b,SA23.16,"Sometimes I feel like I have to swallow a couple of times to get everything down, but I'm not sure if that's normal.",有时候我觉得我必须吞咽几次才能把一切都吞下，但我不确定那是否正常。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA23.17,answer,llm-fls-adherence@1.0.0,8c7119360e94,SA23.17,"I'm unsure if it's related, but I've been feeling a bit of discomfort when I eat, could be related to swallowing, not sure.",我不确定是否有关，但我在吃东西时感到有点不适，可能与吞咽有关，不确定。
Chinese Mandarin,detect_whether_patient_is_experiencing_symptom.csv,SA23.18,answer,llm-fls-adherence@1.0.0,f49f241652f3,SA23.18,I'm going to try to pay more attention to it during my next meal to see if I notice anything.,我下次吃饭时会尝试更加注意它，看看是否会注意到什么。
